Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx8G -XX:+UseParallelGC -XX:ParallelGCThreads=4 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar VariantRecalibrator -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -V genotype.raw.vcf.gz -O recalibrate_SNP.recal --max-gaussians 6 --tranches-file recalibrate_SNP.tranches --rscript-file vqsr_snp_plots.R -tranche 100.0 -tranche 99.9 -tranche 99.0 -tranche 90.0 -resource:hapmap,known=false,training=true,truth=true,prior=15.0 /export/home/andrew/genome/hg38_v0_20231023/hapmap_3.3.hg38.vcf.gz -resource:omni,known=false,training=true,truth=true,prior=12.0 /export/home/andrew/genome/hg38_v0_20231023/1000G_omni2.5.hg38.vcf.gz -resource:1000G,known=false,training=true,truth=false,prior=10.0 /export/home/andrew/genome/hg38_v0_20231023/1000G_phase1.snps.high_confidence.hg38.vcf.gz -resource:dbsnp,known=true,training=false,truth=false,prior=7.0 /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.dbsnp138.vcf -tranche 100.0 -tranche 99.95 -tranche 99.9 -tranche 99.8 -tranche 99.6 -tranche 99.5 -tranche 99.4 -tranche 99.3 -tranche 99.0 -tranche 98.0 -tranche 97.0 -tranche 90.0 -an QD -an MQRankSum -an ReadPosRankSum -an FS -an MQ -an SOR -an DP -mode SNP
03:45:05.771 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
03:45:28.597 INFO  VariantRecalibrator - ------------------------------------------------------------
03:45:28.612 INFO  VariantRecalibrator - The Genome Analysis Toolkit (GATK) v4.5.0.0
03:45:28.612 INFO  VariantRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
03:45:28.614 INFO  VariantRecalibrator - Executing as andrew@compute-0-4 on Linux v5.15.0-102-generic amd64
03:45:28.614 INFO  VariantRecalibrator - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
03:45:28.614 INFO  VariantRecalibrator - Start Date/Time: May 2, 2024 at 3:45:05 AM UTC
03:45:28.614 INFO  VariantRecalibrator - ------------------------------------------------------------
03:45:28.614 INFO  VariantRecalibrator - ------------------------------------------------------------
03:45:28.615 INFO  VariantRecalibrator - HTSJDK Version: 4.1.0
03:45:28.616 INFO  VariantRecalibrator - Picard Version: 3.1.1
03:45:28.616 INFO  VariantRecalibrator - Built for Spark Version: 3.5.0
03:45:28.616 INFO  VariantRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
03:45:28.616 INFO  VariantRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
03:45:28.617 INFO  VariantRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
03:45:28.617 INFO  VariantRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
03:45:28.617 INFO  VariantRecalibrator - Deflater: IntelDeflater
03:45:28.617 INFO  VariantRecalibrator - Inflater: IntelInflater
03:45:28.617 INFO  VariantRecalibrator - GCS max retries/reopens: 20
03:45:28.618 INFO  VariantRecalibrator - Requester pays: disabled
03:45:28.618 INFO  VariantRecalibrator - Initializing engine
03:45:29.153 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/hapmap_3.3.hg38.vcf.gz
03:45:29.568 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/1000G_omni2.5.hg38.vcf.gz
03:45:29.878 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/1000G_phase1.snps.high_confidence.hg38.vcf.gz
03:45:30.064 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.dbsnp138.vcf
03:45:30.517 INFO  FeatureManager - Using codec VCFCodec to read file file:///data3/andrew/genomes/analysis/APH_subsampled/genotype.raw.vcf.gz
03:45:31.138 INFO  VariantRecalibrator - Done initializing engine
03:45:33.024 INFO  TrainingSet - Found hapmap track: 	Known = false 	Training = true 	Truth = true 	Prior = Q15.0
04:02:27.619 INFO  ProgressMeter -       chr2:182870137             16.9                342000          20244.3
04:02:37.650 INFO  ProgressMeter -       chr2:216635607             17.1                371000          21745.8
04:02:50.358 INFO  ProgressMeter -       chr2:218018188             17.3                372000          21537.0
04:03:22.215 INFO  ProgressMeter -       chr2:219421958             17.8                373000          20950.9
04:03:38.232 INFO  ProgressMeter -       chr2:220225916             18.1                374000          20696.7
04:03:48.644 INFO  ProgressMeter -       chr2:232056366             18.2                384000          21048.0
04:03:59.259 INFO  ProgressMeter -          chr3:378894             18.4                394000          21388.7
04:04:14.831 INFO  ProgressMeter -         chr3:1852359             18.7                396000          21198.6
04:04:34.706 INFO  ProgressMeter -         chr3:2546180             19.0                397000          20881.9
04:04:48.952 INFO  ProgressMeter -         chr3:3169474             19.2                398000          20676.2
04:04:59.129 INFO  ProgressMeter -        chr3:14783747             19.4                410000          21113.6
04:05:11.323 INFO  ProgressMeter -        chr3:18754026             19.6                413000          21047.8
04:05:33.340 INFO  ProgressMeter -        chr3:20371219             20.0                414000          20711.4
04:05:43.570 INFO  ProgressMeter -        chr3:30585103             20.2                423000          20982.7
04:05:53.803 INFO  ProgressMeter -        chr3:65109725             20.3                450000          22134.8
04:06:06.094 INFO  ProgressMeter -        chr3:67107676             20.5                452000          22011.4
04:06:40.597 INFO  ProgressMeter -        chr3:69060418             21.1                454000          21506.5
04:07:02.657 INFO  ProgressMeter -        chr3:70237075             21.5                455000          21184.9
04:07:12.832 INFO  ProgressMeter -        chr3:73484471             21.6                458000          21157.5
04:07:25.417 INFO  ProgressMeter -       chr3:101514986             21.9                483000          22098.3
04:07:38.657 INFO  ProgressMeter -       chr3:102769898             22.1                484000          21922.7
04:08:04.742 INFO  ProgressMeter -       chr3:103929145             22.5                485000          21543.8
04:08:21.777 INFO  ProgressMeter -       chr3:104729208             22.8                486000          21319.3
04:08:33.529 INFO  ProgressMeter -       chr3:107651763             23.0                489000          21268.2
04:08:52.675 INFO  ProgressMeter -       chr3:108892123             23.3                490000          21019.9
04:09:12.799 INFO  ProgressMeter -       chr3:110881670             23.6                492000          20806.4
04:09:23.778 INFO  ProgressMeter -       chr3:115394006             23.8                496000          20814.4
04:09:36.755 INFO  ProgressMeter -       chr3:120136563             24.0                500000          20793.6
04:09:52.528 INFO  ProgressMeter -       chr3:122437008             24.3                502000          20651.0
04:10:08.060 INFO  ProgressMeter -       chr3:123443751             24.6                503000          20474.1
04:10:24.142 INFO  ProgressMeter -       chr3:124687666             24.8                504000          20293.4
04:10:35.931 INFO  ProgressMeter -       chr3:125815226             25.0                505000          20174.1
04:10:45.968 INFO  ProgressMeter -       chr3:146025025             25.2                522000          20714.8
04:10:56.353 INFO  ProgressMeter -       chr3:163639330             25.4                536000          21125.2
04:11:06.430 INFO  ProgressMeter -       chr3:164199439             25.5                537000          21025.5
04:11:43.581 INFO  ProgressMeter -       chr3:165721745             26.2                538000          20566.0
04:11:54.581 INFO  ProgressMeter -       chr3:193371492             26.3                559000          21220.1
04:12:12.640 INFO  ProgressMeter -       chr3:194559856             26.6                560000          21017.9
04:12:37.949 INFO  ProgressMeter -       chr3:195980493             27.1                562000          20764.2
04:12:54.502 INFO  ProgressMeter -       chr3:197715391             27.3                564000          20627.9
04:13:06.056 INFO  ProgressMeter -        chr4:24739526             27.5                589000          21391.6
04:13:18.385 INFO  ProgressMeter -        chr4:32731327             27.7                596000          21485.4
04:13:47.478 INFO  ProgressMeter -        chr4:34888991             28.2                597000          21151.8
04:14:00.675 INFO  ProgressMeter -        chr4:39122799             28.4                602000          21164.0
04:14:11.151 INFO  ProgressMeter -        chr4:40195863             28.6                603000          21069.8
04:14:21.435 INFO  ProgressMeter -        chr4:43315300             28.8                606000          21048.6
04:14:31.788 INFO  ProgressMeter -        chr4:65250038             29.0                627000          21648.2
04:14:42.807 INFO  ProgressMeter -        chr4:69080053             29.1                632000          21683.4
04:14:53.536 INFO  ProgressMeter -        chr4:70596302             29.3                634000          21619.4
04:15:09.179 INFO  ProgressMeter -        chr4:71745878             29.6                635000          21462.6
04:15:19.454 INFO  ProgressMeter -        chr4:72540459             29.8                636000          21372.7
04:15:40.215 INFO  ProgressMeter -        chr4:73591161             30.1                637000          21160.3
04:15:50.929 INFO  ProgressMeter -        chr4:74764070             30.3                638000          21068.6
04:16:01.100 INFO  ProgressMeter -       chr4:105581741             30.5                663000          21772.2
04:16:19.365 INFO  ProgressMeter -       chr4:113747319             30.8                669000          21751.8
04:16:34.483 INFO  ProgressMeter -       chr4:115893595             31.0                671000          21639.6
04:16:47.635 INFO  ProgressMeter -       chr4:116952536             31.2                672000          21519.7
04:16:59.768 INFO  ProgressMeter -       chr4:119322264             31.4                674000          21444.9
04:17:22.279 INFO  ProgressMeter -       chr4:122618699             31.8                677000          21286.2
04:17:34.727 INFO  ProgressMeter -       chr4:123507922             32.0                678000          21179.5
04:17:45.046 INFO  ProgressMeter -       chr4:136509033             32.2                689000          21408.1
04:17:55.248 INFO  ProgressMeter -       chr4:153873686             32.4                703000          21728.3
04:18:17.253 INFO  ProgressMeter -       chr4:156989355             32.7                706000          21576.5
04:18:42.229 INFO  ProgressMeter -       chr4:157945787             33.1                707000          21335.6
04:18:53.414 INFO  ProgressMeter -       chr4:159042382             33.3                708000          21246.3
04:19:03.897 INFO  ProgressMeter -       chr4:185519206             33.5                737000          22001.1
04:19:18.359 INFO  ProgressMeter -       chr4:187042956             33.7                739000          21903.3
04:19:29.304 INFO  ProgressMeter -       chr4:188549069             33.9                741000          21844.4
04:19:39.375 INFO  ProgressMeter -       chr4:189650928             34.1                743000          21795.5
04:19:54.441 INFO  ProgressMeter -          chr5:172371             34.3                744000          21665.3
04:20:11.395 INFO  ProgressMeter -         chr5:3832241             34.6                749000          21632.9
04:20:21.527 INFO  ProgressMeter -        chr5:30288076             34.8                777000          22332.7
04:20:32.735 INFO  ProgressMeter -        chr5:35918105             35.0                783000          22384.9
04:20:50.713 INFO  ProgressMeter -        chr5:37393315             35.3                784000          22223.2
04:21:11.215 INFO  ProgressMeter -        chr5:39651299             35.6                786000          22066.1
04:21:29.274 INFO  ProgressMeter -        chr5:44328451             35.9                790000          21992.6
04:21:39.556 INFO  ProgressMeter -        chr5:49600077             36.1                792000          21943.6
04:21:49.601 INFO  ProgressMeter -        chr5:58122824             36.3                801000          22090.5
04:21:59.959 INFO  ProgressMeter -        chr5:91537646             36.4                824000          22617.1
04:22:10.315 INFO  ProgressMeter -       chr5:124162681             36.6                850000          23220.7
04:22:22.447 INFO  ProgressMeter -       chr5:137266314             36.8                860000          23364.9
04:22:37.254 INFO  ProgressMeter -       chr5:140668682             37.1                862000          23263.2
04:22:50.205 INFO  ProgressMeter -       chr5:143466277             37.3                864000          23182.2
04:23:12.999 INFO  ProgressMeter -       chr5:144931991             37.6                865000          22974.8
04:23:23.179 INFO  ProgressMeter -       chr5:174673476             37.8                889000          23506.3
04:23:33.590 INFO  ProgressMeter -        chr6:17253754             38.0                912000          24004.3
04:23:48.040 INFO  ProgressMeter -        chr6:37286633             38.2                937000          24507.0
04:24:04.169 INFO  ProgressMeter -        chr6:40148525             38.5                939000          24387.8
04:24:22.237 INFO  ProgressMeter -        chr6:43643232             38.8                942000          24275.9
04:24:34.762 INFO  ProgressMeter -        chr6:44828183             39.0                943000          24171.6
04:24:44.781 INFO  ProgressMeter -        chr6:77255877             39.2                972000          24808.8
04:24:55.946 INFO  ProgressMeter -        chr6:96039693             39.4                987000          25072.6
04:25:07.173 INFO  ProgressMeter -       chr6:109479396             39.6                998000          25232.1
04:25:17.488 INFO  ProgressMeter -       chr6:114392159             39.7               1002000          25223.6
04:25:30.800 INFO  ProgressMeter -       chr6:116986693             39.9               1004000          25133.5
04:25:48.166 INFO  ProgressMeter -       chr6:118072488             40.2               1005000          24977.6
04:26:01.609 INFO  ProgressMeter -       chr6:119194819             40.5               1006000          24864.0
04:26:36.610 INFO  ProgressMeter -       chr6:127016554             41.0               1012000          24656.8
04:36:33.244 INFO  ProgressMeter -       chr6:128851702             51.0               1013000          19867.7
04:42:25.523 INFO  ProgressMeter -       chr6:130035980             56.9               1014000          17833.7
04:42:36.117 INFO  ProgressMeter -       chr6:149113629             57.0               1027000          18006.4
04:42:48.234 INFO  ProgressMeter -       chr6:153699759             57.2               1031000          18012.8
04:43:03.393 INFO  ProgressMeter -       chr6:156385129             57.5               1033000          17968.4
04:43:15.468 INFO  ProgressMeter -       chr6:157821698             57.7               1034000          17923.0
04:43:35.039 INFO  ProgressMeter -       chr6:160893541             58.0               1037000          17874.0
04:43:48.492 INFO  ProgressMeter -       chr6:161943867             58.2               1038000          17822.3
04:43:58.676 INFO  ProgressMeter -         chr7:2715119             58.4               1051000          17993.1
04:44:09.256 INFO  ProgressMeter -        chr7:20731369             58.6               1070000          18263.3
04:44:21.542 INFO  ProgressMeter -        chr7:28934871             58.8               1077000          18318.7
04:44:41.949 INFO  ProgressMeter -        chr7:31504071             59.1               1079000          18247.2
04:44:57.906 INFO  ProgressMeter -        chr7:33163015             59.4               1081000          18199.1
04:45:22.962 INFO  ProgressMeter -        chr7:36017730             59.8               1083000          18105.5
04:45:40.137 INFO  ProgressMeter -        chr7:36999988             60.1               1084000          18035.9
04:45:50.859 INFO  ProgressMeter -        chr7:48177709             60.3               1093000          18131.8
04:46:01.700 INFO  ProgressMeter -        chr7:54496771             60.5               1100000          18193.4
04:46:11.872 INFO  ProgressMeter -        chr7:57672516             60.6               1103000          18192.0
04:46:23.574 INFO  ProgressMeter -        chr7:65100856             60.8               1109000          18232.3
04:46:35.593 INFO  ProgressMeter -        chr7:68206916             61.0               1112000          18221.6
04:47:03.800 INFO  ProgressMeter -        chr7:70712046             61.5               1114000          18114.8
04:47:21.093 INFO  ProgressMeter -        chr7:72298876             61.8               1116000          18062.7
04:47:32.160 INFO  ProgressMeter -        chr7:93782174             62.0               1132000          18267.1
04:47:44.412 INFO  ProgressMeter -       chr7:105933797             62.2               1141000          18351.9
04:47:58.779 INFO  ProgressMeter -       chr7:109679663             62.4               1144000          18329.5
04:48:16.533 INFO  ProgressMeter -       chr7:112317901             62.7               1146000          18274.9
04:48:32.245 INFO  ProgressMeter -       chr7:113760754             63.0               1147000          18214.8
04:49:02.204 INFO  ProgressMeter -       chr7:115222402             63.5               1148000          18087.3
04:49:12.374 INFO  ProgressMeter -       chr7:144757402             63.6               1172000          18416.2
04:49:22.566 INFO  ProgressMeter -       chr7:158781926             63.8               1187000          18602.3
04:49:33.877 INFO  ProgressMeter -         chr8:1833648             64.0               1190000          18594.4
04:49:49.530 INFO  ProgressMeter -         chr8:3282788             64.3               1192000          18550.0
04:50:01.585 INFO  ProgressMeter -         chr8:3705423             64.5               1193000          18507.7
04:50:11.655 INFO  ProgressMeter -         chr8:4432864             64.6               1195000          18490.6
04:50:21.965 INFO  ProgressMeter -         chr8:6200021             64.8               1199000          18503.3
04:50:32.771 INFO  ProgressMeter -        chr8:10743234             65.0               1205000          18544.3
04:50:43.178 INFO  ProgressMeter -        chr8:12882223             65.2               1208000          18541.0
04:50:53.377 INFO  ProgressMeter -        chr8:19828398             65.3               1219000          18661.1
04:51:05.841 INFO  ProgressMeter -        chr8:24554646             65.5               1223000          18663.0
04:51:19.201 INFO  ProgressMeter -        chr8:27415068             65.8               1226000          18645.4
04:51:46.532 INFO  ProgressMeter -        chr8:28230445             66.2               1227000          18532.3
04:51:56.617 INFO  ProgressMeter -        chr8:63125964             66.4               1252000          18862.0
04:52:06.633 INFO  ProgressMeter -        chr8:89016134             66.5               1269000          19070.1
04:52:16.719 INFO  ProgressMeter -       chr8:104811966             66.7               1280000          19187.0
04:52:39.750 INFO  ProgressMeter -       chr8:107445893             67.1               1282000          19107.0
04:52:50.383 INFO  ProgressMeter -       chr8:108409529             67.3               1283000          19071.5
04:53:22.375 INFO  ProgressMeter -       chr8:111312835             67.8               1284000          18936.3
04:53:32.451 INFO  ProgressMeter -       chr8:132040941             68.0               1300000          19124.9
04:53:42.879 INFO  ProgressMeter -       chr8:133087071             68.1               1301000          19090.8
04:53:56.326 INFO  ProgressMeter -       chr8:134069874             68.4               1302000          19042.9
04:54:14.001 INFO  ProgressMeter -       chr8:135944564             68.7               1304000          18990.3
04:54:30.986 INFO  ProgressMeter -       chr8:136840268             68.9               1305000          18926.8
04:54:47.912 INFO  ProgressMeter -       chr8:137751460             69.2               1306000          18864.2
04:54:58.028 INFO  ProgressMeter -        chr9:17320394             69.4               1334000          19221.8
04:55:09.481 INFO  ProgressMeter -        chr9:20054674             69.6               1337000          19212.2
04:55:23.045 INFO  ProgressMeter -        chr9:22383817             69.8               1339000          19178.6
04:55:43.799 INFO  ProgressMeter -        chr9:24947049             70.2               1341000          19112.6
04:56:04.427 INFO  ProgressMeter -        chr9:25831251             70.5               1342000          19033.6
04:56:27.431 INFO  ProgressMeter -        chr9:27120782             70.9               1343000          18944.7
04:56:37.514 INFO  ProgressMeter -        chr9:84178772             71.1               1378000          19392.5
04:56:47.760 INFO  ProgressMeter -       chr9:112335937             71.2               1400000          19654.8
04:57:01.022 INFO  ProgressMeter -       chr9:113209791             71.5               1401000          19608.0
04:57:25.888 INFO  ProgressMeter -       chr9:114494929             71.9               1402000          19508.9
04:57:46.463 INFO  ProgressMeter -       chr9:115569139             72.2               1403000          19430.1
04:57:59.539 INFO  ProgressMeter -       chr9:116824609             72.4               1404000          19385.4
04:58:09.659 INFO  ProgressMeter -        chr10:7949489             72.6               1433000          19739.9
04:58:19.967 INFO  ProgressMeter -       chr10:27632229             72.8               1452000          19954.4
04:58:31.262 INFO  ProgressMeter -       chr10:43247348             73.0               1468000          20122.2
04:58:41.986 INFO  ProgressMeter -       chr10:61457802             73.1               1487000          20332.8
04:59:04.654 INFO  ProgressMeter -       chr10:62523816             73.5               1488000          20241.9
04:59:19.179 INFO  ProgressMeter -       chr10:63556142             73.8               1489000          20189.0
04:59:37.370 INFO  ProgressMeter -       chr10:64632760             74.1               1490000          20119.9
04:59:47.518 INFO  ProgressMeter -       chr10:98773688             74.2               1518000          20451.3
